english	translation	category	sub_category	source
Bronze key		name	item	Bronze key
Wig		name	item	Wig
Key print		name	item	Key print
Paste		name	item	Paste
Burnt oomlie		name	item	Burnt oomlie
Lantadyme		name	item	Lantadyme
Grimy lantadyme		name	item	Grimy lantadyme
Blue dragon leather		name	item	Blue dragon leather
Red dragon leather		name	item	Red dragon leather
Black dragon leather		name	item	Black dragon leather
Dragon chainbody		name	item	Dragon chainbody
Rotten tomato		name	item	Rotten tomato
Brown toy horsey		name	item	Brown toy horsey
White toy horsey		name	item	White toy horsey
Black toy horsey		name	item	Black toy horsey
Grey toy horsey		name	item	Grey toy horsey
Ring of life		name	item	Ring of life
Sextant		name	item	Sextant
Watch		name	item	Watch
Chart		name	item	Chart
Highwayman mask		name	item	Highwayman mask
Blue beret		name	item	Blue beret
Black beret		name	item	Black beret
White beret		name	item	White beret
Tan cavalier		name	item	Tan cavalier
Dark cavalier		name	item	Dark cavalier
Black cavalier		name	item	Black cavalier
Pirate's hat		name	item	Pirate's hat
Puzzle box (hard)		name	item	Puzzle box (hard)
Key (medium)		name	item	Key (medium)
Wolf bones		name	item	Wolf bones
Achey tree logs		name	item	Achey tree logs
Ogre bellows		name	item	Ogre bellows
Ogre bellows (3)		name	item	Ogre bellows (3)
Ogre bellows (2)		name	item	Ogre bellows (2)
Ogre bellows (1)		name	item	Ogre bellows (1)
Raw chompy		name	item	Raw chompy
Cooked chompy		name	item	Cooked chompy
Ruined chompy		name	item	Ruined chompy
Seasoned chompy		name	item	Seasoned chompy
Battered book		name	item	Battered book
Battered key		name	item	Battered key
A stone bowl		name	item	A stone bowl
Elemental ore		name	item	Elemental ore
Elemental metal		name	item	Elemental metal
Golden key		name	item	Golden key
Iron key		name	item	Iron key
Golden tinderbox		name	item	Golden tinderbox
Golden candle		name	item	Golden candle
Golden pot		name	item	Golden pot
Golden hammer		name	item	Golden hammer
Golden feather		name	item	Golden feather
Golden needle		name	item	Golden needle
Murky water		name	item	Murky water
Blessed water		name	item	Blessed water
Druid pouch		name	item	Druid pouch
Rotten food		name	item	Rotten food
Washing bowl		name	item	Washing bowl
Mirror		name	item	Mirror
Journal		name	item	Journal
Druidic spell		name	item	Druidic spell
A used spell		name	item	A used spell
Mort myre fungus		name	item	Mort myre fungus
Mort myre stem		name	item	Mort myre stem
Mort myre pear		name	item	Mort myre pear
Sickle mould		name	item	Sickle mould
Chompy bird hat		name	item	Chompy bird hat
Agility arena ticket		name	item	Agility arena ticket
Toadflax		name	item	Toadflax
Snapdragon		name	item	Snapdragon
Firework		name	item	Firework
Grimy toadflax		name	item	Grimy toadflax
Grimy snapdragon		name	item	Grimy snapdragon
Mime mask		name	item	Mime mask
Mime top		name	item	Mime top
Mime legs		name	item	Mime legs
Mime gloves		name	item	Mime gloves
Mime boots		name	item	Mime boots
Combination		name	item	Combination
Iou		name	item	Iou
Secret way map		name	item	Secret way map
Stone ball		name	item	Stone ball
Shaikahan bones		name	item	Shaikahan bones
Jogre bones		name	item	Jogre bones
Burnt jogre bones		name	item	Burnt jogre bones
Pasty jogre bones		name	item	Pasty jogre bones
Marinated j' bones		name	item	Marinated j' bones
Prison key		name	item	Prison key
Cell key 1		name	item	Cell key 1
Cell key 2		name	item	Cell key 2
Potato cactus		name	item	Potato cactus
Raw karambwan		name	item	Raw karambwan
Poison karambwan		name	item	Poison karambwan
Cooked karambwan		name	item	Cooked karambwan
Burnt karambwan		name	item	Burnt karambwan
Raw karambwanji		name	item	Raw karambwanji
Karambwan paste		name	item	Karambwan paste
Karambwanji paste		name	item	Karambwanji paste
Karambwan vessel		name	item	Karambwan vessel
Crafting manual		name	item	Crafting manual
Sliced banana		name	item	Sliced banana
Monkey corpse		name	item	Monkey corpse
Monkey skin		name	item	Monkey skin
Seaweed sandwich		name	item	Seaweed sandwich
Stuffed monkey		name	item	Stuffed monkey
Small ninja monkey bones		name	item	Small ninja monkey bones
Medium ninja monkey bones		name	item	Medium ninja monkey bones
Gorilla bones		name	item	Gorilla bones
Bearded gorilla bones		name	item	Bearded gorilla bones
Monkey bones		name	item	Monkey bones
Small zombie monkey bones		name	item	Small zombie monkey bones
Large zombie monkey bones		name	item	Large zombie monkey bones
Cleaning cloth		name	item	Cleaning cloth
King's message		name	item	King's message
Iorwerth's message		name	item	Iorwerth's message
Crystal pendant		name	item	Crystal pendant
Sulphur		name	item	Sulphur
Limestone		name	item	Limestone
Quicklime		name	item	Quicklime
Pot of quicklime		name	item	Pot of quicklime
Ground sulphur		name	item	Ground sulphur
Barrel bomb		name	item	Barrel bomb
Barrel of coal tar		name	item	Barrel of coal tar
Barrel of naphtha		name	item	Barrel of naphtha
Naphtha mix		name	item	Naphtha mix
Strip of cloth		name	item	Strip of cloth
Raw rabbit		name	item	Raw rabbit
Cooked rabbit		name	item	Cooked rabbit
Big book of bangs		name	item	Big book of bangs
Symbol		name	item	Symbol
Bark		name	item	Bark
Man		name	item	Man
Farmer		name	item	Farmer
Warrior woman		name	item	Warrior woman
Rogue		name	item	Rogue
Guard		name	item	Guard
Knight		name	item	Knight
Watchman		name	item	Watchman
Paladin		name	item	Paladin
Gnome		name	item	Gnome
Hero		name	item	Hero
Goutweed		name	item	Goutweed
Troll thistle		name	item	Troll thistle
Dried thistle		name	item	Dried thistle
Ground thistle		name	item	Ground thistle
Troll potion		name	item	Troll potion
Drunk parrot		name	item	Drunk parrot
Dirty robe		name	item	Dirty robe
Fake man		name	item	Fake man
Storeroom key		name	item	Storeroom key
Alco-chunks		name	item	Alco-chunks
Compost bin		name	item	Compost bin
Cave kraken		name	item	Cave kraken
Vampyre dust		name	item	Vampyre dust
Blamish myre shell		name	item	Blamish myre shell
Blamish red shell		name	item	Blamish red shell
Blamish ochre shell		name	item	Blamish ochre shell
Blamish blue shell		name	item	Blamish blue shell
Blamish bark shell		name	item	Blamish bark shell
Thin snail		name	item	Thin snail
Lean snail		name	item	Lean snail
Fat snail		name	item	Fat snail
Thin snail meat		name	item	Thin snail meat
Lean snail meat		name	item	Lean snail meat
Fat snail meat		name	item	Fat snail meat
Burnt snail		name	item	Burnt snail
Sample bottle		name	item	Sample bottle
Raw slimy eel		name	item	Raw slimy eel
Cooked slimy eel		name	item	Cooked slimy eel
Burnt eel		name	item	Burnt eel
Loar remains		name	item	Loar remains
Phrin remains		name	item	Phrin remains
Riyl remains		name	item	Riyl remains
Asyn remains		name	item	Asyn remains
Fiyr remains		name	item	Fiyr remains
Unfinished potion		name	item	Unfinished potion
Serum 207 (4)		name	item	Serum 207 (4)
Serum 207 (3)		name	item	Serum 207 (3)
Serum 207 (2)		name	item	Serum 207 (2)
Serum 207 (1)		name	item	Serum 207 (1)
Serum 208 (4)		name	item	Serum 208 (4)
Serum 208 (3)		name	item	Serum 208 (3)
Serum 208 (2)		name	item	Serum 208 (2)
Serum 208 (1)		name	item	Serum 208 (1)
Limestone brick		name	item	Limestone brick
Olive oil(4)		name	item	Olive oil(4)
Olive oil(3)		name	item	Olive oil(3)
Olive oil(2)		name	item	Olive oil(2)
Olive oil(1)		name	item	Olive oil(1)
Sacred oil(4)		name	item	Sacred oil(4)
Sacred oil(3)		name	item	Sacred oil(3)
Sacred oil(2)		name	item	Sacred oil(2)
Sacred oil(1)		name	item	Sacred oil(1)
Bronze key red		name	item	Bronze key red
Bronze key brown		name	item	Bronze key brown
Bronze key crimson		name	item	Bronze key crimson
Bronze key black		name	item	Bronze key black
Bronze key purple		name	item	Bronze key purple
Steel key red		name	item	Steel key red
Steel key brown		name	item	Steel key brown
Steel key crimson		name	item	Steel key crimson
Steel key black		name	item	Steel key black
Steel key purple		name	item	Steel key purple
Black key red		name	item	Black key red
Black key brown		name	item	Black key brown
Black key crimson		name	item	Black key crimson
Black key black		name	item	Black key black
Black key purple		name	item	Black key purple
Silver key red		name	item	Silver key red
Silver key brown		name	item	Silver key brown
Silver key crimson		name	item	Silver key crimson
Silver key black		name	item	Silver key black
Silver key purple		name	item	Silver key purple
Fine cloth		name	item	Fine cloth
Boss helper tool		name	item	Boss helper tool
Flamtaer hammer		name	item	Flamtaer hammer
Shoe		name	item	Shoe
Fremennik		name	item	Fremennik
Unstrung lyre		name	item	Unstrung lyre
Lyre		name	item	Lyre
Enchanted lyre		name	item	Enchanted lyre
Branch		name	item	Branch
Golden fleece		name	item	Golden fleece
Golden wool		name	item	Golden wool
Pet rock		name	item	Pet rock
Hunters' talisman		name	item	Hunters' talisman
Exotic flower		name	item	Exotic flower
Fremennik ballad		name	item	Fremennik ballad
Sturdy boots		name	item	Sturdy boots
Tracking map		name	item	Tracking map
Custom bow string		name	item	Custom bow string
Unusual fish		name	item	Unusual fish
Sea fishing map		name	item	Sea fishing map
Weather forecast		name	item	Weather forecast
Champions token		name	item	Champions token
Legendary cocktail		name	item	Legendary cocktail
Fiscal statement		name	item	Fiscal statement
Promissory note		name	item	Promissory note
Warriors' contract		name	item	Warriors' contract
Keg of beer		name	item	Keg of beer
Low alcohol keg		name	item	Low alcohol keg
Strange object		name	item	Strange object
Lit strange object		name	item	Lit strange object
Red disk		name	item	Red disk
Blue thread		name	item	Blue thread
Small pick		name	item	Small pick
Toy ship		name	item	Toy ship
Tankard		name	item	Tankard
Saradomin page 1		name	item	Saradomin page 1
Saradomin page 2		name	item	Saradomin page 2
Saradomin page 3		name	item	Saradomin page 3
Saradomin page 4		name	item	Saradomin page 4
Zamorak page 1		name	item	Zamorak page 1
Zamorak page 2		name	item	Zamorak page 2
Zamorak page 3		name	item	Zamorak page 3
Zamorak page 4		name	item	Zamorak page 4
Guthix page 1		name	item	Guthix page 1
Guthix page 2		name	item	Guthix page 2
Guthix page 3		name	item	Guthix page 3
Guthix page 4		name	item	Guthix page 4
Manual		name	item	Manual
Lighthouse key		name	item	Lighthouse key
Rusty casket		name	item	Rusty casket
Board game piece		name	item	Board game piece
Stool		name	item	Stool
Treaty		name	item	Treaty
Giant nib		name	item	Giant nib
Giant pen		name	item	Giant pen
Ghrim's book		name	item	Ghrim's book
Hardy gout tuber		name	item	Hardy gout tuber
Spare controls		name	item	Spare controls
Gnome royal seal		name	item	Gnome royal seal
Narnode's orders		name	item	Narnode's orders
Monkey dentures		name	item	Monkey dentures
Enchanted bar		name	item	Enchanted bar
Eye of gnome		name	item	Eye of gnome
Monkey magic		name	item	Monkey magic
Monkey nuts		name	item	Monkey nuts
Monkey bar		name	item	Monkey bar
Banana stew		name	item	Banana stew
Monkey wrench		name	item	Monkey wrench
M'amulet mould		name	item	M'amulet mould
M'speak amulet		name	item	M'speak amulet
Monkey talisman		name	item	Monkey talisman
Monkey skull		name	item	Monkey skull
10th squad sigil		name	item	10th squad sigil
Castlewars manual		name	item	Castlewars manual
Castle wars ticket		name	item	Castle wars ticket
Damp tinderbox		name	item	Damp tinderbox
Glowing fungus		name	item	Glowing fungus
Crystal-mine key		name	item	Crystal-mine key
Zealot's key		name	item	Zealot's key
Yo-yo		name	item	Yo-yo
Salve shard		name	item	Salve shard
Sled		name	item	Sled
Wax		name	item	Wax
Crawling hand		name	item	Crawling hand
Cave crawler		name	item	Cave crawler
Banshee		name	item	Banshee
Rockslug		name	item	Rockslug
Cockatrice		name	item	Cockatrice
Pyrefiend		name	item	Pyrefiend
Basilisk		name	item	Basilisk
Infernal mage		name	item	Infernal mage
Bloodveld		name	item	Bloodveld
Jelly		name	item	Jelly
Turoth		name	item	Turoth
Aberrant spectre		name	item	Aberrant spectre
Dust devil		name	item	Dust devil
Kurask		name	item	Kurask
Gargoyle		name	item	Gargoyle
Nechryael		name	item	Nechryael
Abyssal demon		name	item	Abyssal demon
Broad arrows		name	item	Broad arrows
Bag of salt		name	item	Bag of salt
Rock hammer		name	item	Rock hammer
Facemask		name	item	Facemask
Earmuffs		name	item	Earmuffs
Nose peg		name	item	Nose peg
Abyssal whip		name	item	Abyssal whip
Stick		name	item	Stick
Dragon platelegs		name	item	Dragon platelegs
Mouth grip		name	item	Mouth grip
Star amulet		name	item	Star amulet
Cavern key		name	item	Cavern key
Tower key		name	item	Tower key
Shed key		name	item	Shed key
Marble amulet		name	item	Marble amulet
Obsidian amulet		name	item	Obsidian amulet
Garden cane		name	item	Garden cane
Garden brush		name	item	Garden brush
Extended brush		name	item	Extended brush
Torso		name	item	Torso
Arms		name	item	Arms
Legs		name	item	Legs
Decapitated head		name	item	Decapitated head
Pickled brain		name	item	Pickled brain
Conductor mould		name	item	Conductor mould
Ring of charos		name	item	Ring of charos
Letter		name	item	Letter
Consecration seed		name	item	Consecration seed
Crystal weapon seed		name	item	Crystal weapon seed
Cadarn lineage		name	item	Cadarn lineage
Elf crystal		name	item	Elf crystal
New crystal shield		name	item	New crystal shield
Crystal shield full		name	item	Crystal shield full
Crystal shield 9/10		name	item	Crystal shield 9/10
Crystal shield 8/10		name	item	Crystal shield 8/10
Crystal shield 7/10		name	item	Crystal shield 7/10
Crystal shield 6/10		name	item	Crystal shield 6/10
Crystal shield 5/10		name	item	Crystal shield 5/10
Crystal shield 4/10		name	item	Crystal shield 4/10
Crystal shield 3/10		name	item	Crystal shield 3/10
Crystal shield 2/10		name	item	Crystal shield 2/10
Crystal shield 1/10		name	item	Crystal shield 1/10
Puddle of slime		name	item	Puddle of slime
Nettles		name	item	Nettles
Porcelain cup		name	item	Porcelain cup
Mystical robes		name	item	Mystical robes
Book of haricanto		name	item	Book of haricanto
Translation manual		name	item	Translation manual
Ectophial		name	item	Ectophial
Model ship		name	item	Model ship
Bonemeal		name	item	Bonemeal
Bat bonemeal		name	item	Bat bonemeal
Big bonemeal		name	item	Big bonemeal
Burnt bonemeal		name	item	Burnt bonemeal
Burnt jogre bonemeal		name	item	Burnt jogre bonemeal
Baby dragon bonemeal		name	item	Baby dragon bonemeal
Dragon bonemeal		name	item	Dragon bonemeal
Wolf bonemeal		name	item	Wolf bonemeal
Small ninja bonemeal		name	item	Small ninja bonemeal
Medium ninja bonemeal		name	item	Medium ninja bonemeal
Gorilla bonemeal		name	item	Gorilla bonemeal
Bearded gorilla bonemeal		name	item	Bearded gorilla bonemeal
Monkey bonemeal		name	item	Monkey bonemeal
Small zombie monkey bonemeal		name	item	Small zombie monkey bonemeal
Large zombie monkey bonemeal		name	item	Large zombie monkey bonemeal
Skeleton bonemeal		name	item	Skeleton bonemeal
Jogre bonemeal		name	item	Jogre bonemeal
Map scrap		name	item	Map scrap
Treasure map		name	item	Treasure map
Ecto-token		name	item	Ecto-token
Petition form		name	item	Petition form
Bedsheet		name	item	Bedsheet
Bucket of slime		name	item	Bucket of slime
Female h.a.m.		name	item	Female h.a.m.
Male h.a.m.		name	item	Male h.a.m.
Ham logo		name	item	Ham logo
Crystal singing for beginners		name	item	Crystal singing for beginners
Blunt axe		name	item	Blunt axe
Herbal tincture		name	item	Herbal tincture
Stodgy mattress		name	item	Stodgy mattress
Comfy mattress		name	item	Comfy mattress
Iron oxide		name	item	Iron oxide
Animate rock scroll		name	item	Animate rock scroll
Broken vane part		name	item	Broken vane part
Directionals		name	item	Directionals
Ornament		name	item	Ornament
Weathervane pillar		name	item	Weathervane pillar
Weather report		name	item	Weather report
Airtight pot		name	item	Airtight pot
Unfired pot lid		name	item	Unfired pot lid
Pot lid		name	item	Pot lid
Breathing salts		name	item	Breathing salts
Chicken cage		name	item	Chicken cage
Sharpened axe		name	item	Sharpened axe
Red mahogany log		name	item	Red mahogany log
Bowl of hot water		name	item	Bowl of hot water
Cup of water		name	item	Cup of water
Cup of hot water		name	item	Cup of hot water
Ruined herb tea		name	item	Ruined herb tea
Herb tea mix		name	item	Herb tea mix
Safety guarantee		name	item	Safety guarantee
White pearl		name	item	White pearl
White pearl seed		name	item	White pearl seed
Half a rock		name	item	Half a rock
Corpse of woman		name	item	Corpse of woman
Asleif's necklace		name	item	Asleif's necklace
Mud		name	item	Mud
Muddy rock		name	item	Muddy rock
Pole		name	item	Pole
Broken pole		name	item	Broken pole
Giant frog legs		name	item	Giant frog legs
Swamp wallbeast		name	item	Swamp wallbeast
Swamp cave slime		name	item	Swamp cave slime
Swamp cave bug		name	item	Swamp cave bug
Oil lamp		name	item	Oil lamp
Empty oil lamp		name	item	Empty oil lamp
