english	translation	category	sub_category	source
Description: <colNum0>Kill a Black Dragon.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Bloodveld.</col>		interface	combAchvmt	
Description: <colNum0>Kill Bryophyta once.</col>		interface	combAchvmt	
Type: <colNum0>Mechanical</col> <colNum1>(+<Num0> point)</col>		interface	combAchvmt	
Description: <colNum0>Kill Bryophyta with the Protect from Magic prayer active.</col>		interface	combAchvmt	
Type: <colNum0>Perfection</col> <colNum1>(+<Num0> point)</col>		interface	combAchvmt	
Description: <colNum0>Kill Bryophyta without suffering any poison damage.</col>		interface	combAchvmt	
Description: <colNum0>Kill Bryophyta with either poison or venom being the final source of damage.</col>		interface	combAchvmt	
Description: <colNum0>Kill Bryophyta on a free to play world.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Deranged Archaeologist <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Fire Giant.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Hill Giant, Moss Giant and Fire Giant in the Giant Cave within the Shayzien region.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Greater Demon.</col>		interface	combAchvmt	
Description: <colNum0>Finish off a Greater Demon with a demonbane weapon.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Hellhound.</col>		interface	combAchvmt	
Description: <colNum0>Kill Obor once.</col>		interface	combAchvmt	
Description: <colNum0>Kill Obor whilst he is immobilized.</col>		interface	combAchvmt	
Description: <colNum0>Kill Obor on a free to play world.</col>		interface	combAchvmt	
Description: <colNum0>Kill the King Black Dragon <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Lizardman Shaman.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Lizardman Shaman in Molch which has not dealt damage to anyone (excluding its Spawns).</col>		interface	combAchvmt	
Description: <colNum0>Kill the Giant Mole <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Sarachnis <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Subdue the Wintertodt <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Heal a pyromancer after they have fallen.</col>		interface	combAchvmt	
Description: <colNum0>Repair a brazier which has been destroyed by the Wintertodt.</col>		interface	combAchvmt	
Description: <colNum0>Subdue the Wintertodt with four pieces of warm equipment equipped.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Wyrm.</col>		interface	combAchvmt	
Description: <colNum0>Subdue Tempoross <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Extinguish at least <Num0> fires during a single Tempoross fight.</col>		interface	combAchvmt	
Description: <colNum0>Repair either a mast or a totem pole.</col>		interface	combAchvmt	
Description: <colNum0>Attack Tempoross from both sides by loading both cannons on both ships.</col>		interface	combAchvmt	
Description: <colNum0>Kill Scurrius once.</col>		interface	combAchvmt	
Description: <colNum0>Finish off Scurrius with a ratbane weapon in a private instance.</col>		interface	combAchvmt	
Description: <colNum0>Kill one Titan at a time, without attacking the other.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Royal Titans without attacking any elementals.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Royal Titans while having them kill a total of <Num0> elementals.</col>		interface	combAchvmt	
Type: <colNum0>Mechanical</col> <colNum1>(+<Num0> points)</col>		interface	combAchvmt	
Description: <colNum0>Deal <Num0> damage to creatures using undead thralls.</col>		interface	combAchvmt	
Type: <colNum0>Kill Count</col> <colNum1>(+<Num0> points)</col>		interface	combAchvmt	
Description: <colNum0>Kill Dharok, Verac, Torag and Guthan without letting them attack you with melee.</col>		interface	combAchvmt	
Type: <colNum0>Perfection</col> <colNum1>(+<Num0> points)</col>		interface	combAchvmt	
Description: <colNum0>Kill all six Barrows Brothers and loot the Barrows chest without taking any damage from any of the brothers.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Brutal Black Dragon.</col>		interface	combAchvmt	
Description: <colNum0>Kill Bryophyta <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill all <Num0> of Bryophyta's growthlings within <Num1> seconds of the first one dying.</col>		interface	combAchvmt	
Description: <colNum0>Kill Skotizo with no altars active.</col>		interface	combAchvmt	
Type: <colNum0>Restriction</col> <colNum1>(+<Num0> points)</col>		interface	combAchvmt	
Description: <colNum0>Kill Skotizo with a demonbane weapon equipped.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Chaos Fanatic <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Chaos Fanatic without anyone being hit by his explosion attack.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Crazy Archaeologist <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Crazy Archaeologist with only magical attacks.</col>		interface	combAchvmt	
"Description: <colNum0>Kill the Crazy Archaeologist without anyone being hit by his ""Rain of Knowledge"" attack.</col>"		interface	combAchvmt	
Description: <colNum0>Kill the Deranged Archaeologist with only magical attacks.</col>		interface	combAchvmt	
"Description: <colNum0>Kill the Deranged Archaeologist without anyone being hit by his ""Learn to Read"" attack.</col>"		interface	combAchvmt	
Description: <colNum0>Kill a Gargoyle.</col>		interface	combAchvmt	
Description: <colNum0>Kill Obor <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Obor without being pushed back more than one square by his knockback attack.</col>		interface	combAchvmt	
Description: <colNum0>Kill Obor without taking any damage off prayer.</col>		interface	combAchvmt	
Description: <colNum0>Kill the King Black Dragon with the Protect from Melee prayer activated.</col>		interface	combAchvmt	
Description: <colNum0>Kill the King Black Dragon with a stab weapon.</col>		interface	combAchvmt	
Description: <colNum0>Kill the King Black Dragon with an antifire potion active and an antidragon shield equipped.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Kurask.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Giant mole <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Giant Mole without her damaging anyone.</col>		interface	combAchvmt	
Description: <colNum0>Kill Dagannoth Prime <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Dagannoth Rex <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Dagannoth Rex whilst he is immobilised.</col>		interface	combAchvmt	
Description: <colNum0>Kill Sarachnis with a crush weapon.</col>		interface	combAchvmt	
Description: <colNum0>Kill a Skeletal Wyvern</col>		interface	combAchvmt	
Description: <colNum0>Kill Dagannoth Supreme <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Subdue the Wintertodt without allowing all <Num0> braziers to be broken at the same time.</col>		interface	combAchvmt	
Description: <colNum0>Subdue the Wintertodt without any of the Pyromancers falling.</col>		interface	combAchvmt	
Description: <colNum0>Kill Skotizo once.</col>		interface	combAchvmt	
Description: <colNum0>Subdue Tempoross alone without getting hit by any fires, torrents or waves.</col>		interface	combAchvmt	
Description: <colNum0>Kill Scurrius <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Scurrius in a private instance without taking damage from the following attacks: Tail Swipe and Falling Bricks. Pray correctly against the following attacks: Flying Fur and Bolts of Electricity.</col>		interface	combAchvmt	
Description: <colNum0>Kill <Num0> Giant Rats within Scurrius' lair in <Num1> seconds.</col>		interface	combAchvmt	
Description: <colNum0>Open the Reward Chest after defeating all three Moons.</col>		interface	combAchvmt	
Description: <colNum0>Open the Reward Chest <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Defeat all three Moons in one run by only attacking with a Dragon Scimitar.</col>		interface	combAchvmt	
Type: <colNum0>Speed</col> <colNum1>(+<Num0> points)</col>		interface	combAchvmt	
Description: <colNum0>Defeat all three Moons in one run in under <Num0> minutes.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Hueycoatl once.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Hueycoatl using only earth spells.</col>		interface	combAchvmt	
Description: <colNum0>Kill Amoxliatl once.</col>		interface	combAchvmt	
Description: <colNum0>Kill Amoxliatl using only glacial temotli as a weapon.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Royal Titans <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill both royal titans while they are charging up their area attack. Both titans must die during the same charging up phase.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Abyssal Sire <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Abyssal Sire without letting any Scion mature.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Abyssal Sire without being hit by any external tentacles.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Abyssal Sire without taking damage from any miasma pools.</col>		interface	combAchvmt	
Description: <colNum0>Kill Kree'arra <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Finish off Kree'arra whilst all of his bodyguards are dead.</col>		interface	combAchvmt	
Description: <colNum0>Kill General Graardor <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill General Graardor whilst he is immobilized.</col>		interface	combAchvmt	
Description: <colNum0>Finish off General Graardor whilst all of his bodyguards are dead.</col>		interface	combAchvmt	
Description: <colNum0>Kill Karil using only damage dealt by special attacks.</col>		interface	combAchvmt	
Description: <colNum0>Kill all six Barrows Brothers and loot the Barrows chest without ever having more than <Num0> prayer points.</col>		interface	combAchvmt	
Description: <colNum0>Kill Callisto <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Skotizo <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Chaos Elemental <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Chaos Elemental without it unequipping any of your items.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Chaos Elemental without taking any damage from its attacks.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Chaos Fanatic <Num0> times without drinking any potion which restores prayer or leaving the Wilderness.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Grotesque Guardians <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Grotesque Guardians without taking damage from Dusk's blinding attack.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Grotesque Guardians without taking damage from Dusk's prison attack.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Grotesque Guardians without taking damage from Dawn's rockfall attack.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Grotesque Guardians without letting Dawn receive any healing from her orbs.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Grotesque Guardians without being hit by any lightning attacks.</col>		interface	combAchvmt	
Description: <colNum0>Kill Hespori <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Finish off Hespori with a special attack.</col>		interface	combAchvmt	
Description: <colNum0>Kill all of Hesporis flowers within <Num0> seconds.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Kalphite Queen <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Kalphite Queen while her defence was last lowered by you.</col>		interface	combAchvmt	
Type: <colNum0>Stamina</col> <colNum1>(+<Num0> points)</col>		interface	combAchvmt	
Description: <colNum0>Kill The King Black Dragon <Num0> times in a privately rented instance without leaving the instance.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Kraken <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Kraken after killing all four tentacles.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Kraken <Num0> times in a privately rented instance without leaving the room.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Giant Mole without her burrowing more than <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Giant Mole within <Num0> seconds of her resurfacing.</col>		interface	combAchvmt	
Description: <colNum0>Kill The Nightmare once.</col>		interface	combAchvmt	
Description: <colNum0>Kill Sarachnis without her using her range attack twice in a row.</col>		interface	combAchvmt	
Description: <colNum0>Kill Sarachnis without her dealing damage to anyone.</col>		interface	combAchvmt	
Description: <colNum0>Kill Commander Zilyana <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Finish off Commander Zilyana while all of her bodyguards are dead.</col>		interface	combAchvmt	
Description: <colNum0>Kill Scorpia <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Scorpia without taking any damage from her.</col>		interface	combAchvmt	
Description: <colNum0>Kill Scorpia without killing her guardians.</col>		interface	combAchvmt	
Description: <colNum0>Kill Zulrah <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Complete the Theatre of Blood: Entry Mode <Num0> time.</col>		interface	combAchvmt	
Description: <colNum0>Kill Venenatis <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Vet'ion <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Subdue the Wintertodt after earning <Num0> or more points.</col>		interface	combAchvmt	
Description: <colNum0>Kill K'ril Tsutsaroth <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Receive kill-credit for K'ril Tsutsaroth without him using his special attack.</col>		interface	combAchvmt	
Description: <colNum0>Finish off K'ril Tsutsaroth whilst all of his bodyguards are dead.</col>		interface	combAchvmt	
Description: <colNum0>Finish off K'ril Tsutsaroth with a demonbane weapon.</col>		interface	combAchvmt	
Description: <colNum0>Subdue Tempoross while wearing any variation of the angler outfit.</col>		interface	combAchvmt	
Description: <colNum0>Subdue Tempoross, getting rewarded with <Num0> reward permits from a single Tempoross fight.</col>		interface	combAchvmt	
Description: <colNum0>Complete the Tombs of Amascut in Entry mode (or above) once.</col>		interface	combAchvmt	
Description: <colNum0>Complete the Tombs of Amascut in Entry mode (or above) <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Complete a Tombs of Amascut raid at level <Num0> or above.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Phantom Muspah.</col>		interface	combAchvmt	
Description: <colNum0>Defeat all the Moons in one run while only taking damage from regular attacks.</col>		interface	combAchvmt	
Description: <colNum0>Defeat a Moon without consuming any supplies.</col>		interface	combAchvmt	
Description: <colNum0>Defeat a Moon using its associated weapon drop.</col>		interface	combAchvmt	
Description: <colNum0>Defeat <Num0> Moons of Peril bosses without leaving the dungeon.</col>		interface	combAchvmt	
Description: <colNum0>Defeat the Eclipse moon by only attacking its clones.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Hueycoatl <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Hueycoatl whilst it is vulnerable.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Hueycoatl whilst wearing two pieces of Hueycoatl armour.</col>		interface	combAchvmt	
Description: <colNum0>Kill Amoxliatl <Num0> times.</col>		interface	combAchvmt	
Description: <colNum0>Kill Amoxliatl in less than <Num0> minute.</col>		interface	combAchvmt	
Description: <colNum0>Kill Amoxliatl without taking any damage.</col>		interface	combAchvmt	
Description: <colNum0>Kill Amoxliatl <Num0> times without leaving her chamber.</col>		interface	combAchvmt	
Description: <colNum0>Kill Amoxliatl without any of her unstable ice shattering.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Royal Titans without taking any avoidable damage. This includes damage from any melee attacks, explosions from the ice elemental or fire elemental, any icicle or fire spawn, any jump attacks or the ice or fire pulse attack.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Royal Titans in less than <Num0>:<Num1> minutes.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Royal Titans <Num0> times without leaving the area. If a player joins the fight, the current streak will be reset to <Num1>. If a player leaves the fight, the task will be failed and a new instance will need to be created.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Royal Titans while extinguishing all fires and melting all icicles before they dissipate naturally.</col>		interface	combAchvmt	
Description: <colNum0>Kill the Abyssal Sire after only stunning him once.</col>		interface	combAchvmt	
