english	translation	category	sub_category	source
You'd be surprised what an incentive for expert health care that is.		dialogue	'Picarron' Pete	'Picarron' Pete
I can imagine.		dialogue	'Picarron' Pete	Player
Hello there. So what brings you aboard the Lady Zay?		dialogue	'Picarron' Pete	'Picarron' Pete
Well, I was planning on visiting the Moon Clan, but I have to say your ship is very impressive.		dialogue	'Picarron' Pete	Player
Aye, she's a beauty alright! The Lady Zay has been my home for many hard months, through storm and sun, and she always gets us to here we were headed!		dialogue	'Picarron' Pete	'Picarron' Pete
Yes, she's certainly one of the finest boats I've seen on my travels!		dialogue	'Picarron' Pete	Player
That she is [lad/lass], that she is.		dialogue	'Picarron' Pete	'Picarron' Pete
Sorry, can't stop, the Captain will have my guts for garters if he catches me slacking off talking to the stowaway.		dialogue	'Picarron' Pete	'Picarron' Pete
I'm not a stowaway! I was invited aboard!		dialogue	'Picarron' Pete	Player
Yeah, whatever [guy/lady], it doesn't really matter who you are I'll get in trouble!		dialogue	'Picarron' Pete	'Picarron' Pete
'Yarr! What will it be?		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
Let's see what you have.		dialogue	'Squawking' Steve Beanie	Player
'Aye!		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
Any word from Old Grog?		dialogue	'Squawking' Steve Beanie	Player
'Nothing yet, you scallywag, but keep checking in. I'm sure he'll have something soon. Now, what will it be?		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
Got any work that needs doing here?		dialogue	'Squawking' Steve Beanie	Player
'Well, it just so happens that I'm looking for a rough, tough, piratical type for an adventure on the high seas!		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
'And I'm happy to say...		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
Could you tell me about the Pandemonium's one rule?		dialogue	'Squawking' Steve Beanie	Player
'Avast! The mainland kingdoms have no authority here. Their laws do not apply. Instead, we just have our one rule that keeps the Pandemonium afloat: Never disrespect your fellow patron.		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
'We don't care who you are. Indeed, pirates and customs officers can enjoy a drink here, side by side. Savvy?		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
So anyone is welcome here as long as they don't commit an offense against any of the other patrons?		dialogue	'Squawking' Steve Beanie	Player
'Yarr! You've got it! Now, what will it be?		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
Nothing, thanks.		dialogue	'Squawking' Steve Beanie	Player
'Shiver me timbers!		dialogue	'Squawking' Steve Beanie	Squawking' Steve Beanie
Let's see what you have.		dialogue	'Squawking' Steve Beanie	'Squawking' Steve Beanie
Any word from Old Grog?		dialogue	'Squawking' Steve Beanie	'Squawking' Steve Beanie
Got any work that needs doing here?		dialogue	'Squawking' Steve Beanie	'Squawking' Steve Beanie
Could you tell me about the Pandemonium's one rule?		dialogue	'Squawking' Steve Beanie	'Squawking' Steve Beanie
Nothing, thanks.		dialogue	'Squawking' Steve Beanie	'Squawking' Steve Beanie
Hello.		dialogue	'Sticky' Sanders	Player
So how's life as a pirate?		dialogue	'Sticky' Sanders	Player
What kind of question is that? How's life as a... I dunno. Whatever it is that you do for a living.		dialogue	'Sticky' Sanders	'Sticky' Sanders
I'm a freelance troubleshooter.		dialogue	'Sticky' Sanders	Player
What does that entail then?		dialogue	'Sticky' Sanders	'Sticky' Sanders
Mostly killing things for money and delivering items around the planet for people.		dialogue	'Sticky' Sanders	Player
I collect stuff.		dialogue	'Sticky' Sanders	Player
So how's that life?		dialogue	'Sticky' Sanders	'Sticky' Sanders
Can't complain, can't complain...		dialogue	'Sticky' Sanders	Player
Well, there you go.		dialogue	'Sticky' Sanders	'Sticky' Sanders
Aren't you a little short for a pirate?		dialogue	'Sticky' Sanders	Player
My mother was a gnome. Apparently it was a very painful birth.		dialogue	'Sticky' Sanders	'Sticky' Sanders
More info than I wanted, thanks!		dialogue	'Sticky' Sanders	Player
You know, I've always wondered what life as a pirate actually entails.		dialogue	'Sticky' Sanders	Player
Well, at the moment it mostly involves being asked random questions by a stowaway.		dialogue	'Sticky' Sanders	'Sticky' Sanders
I'm not a stowaway! I was invited aboard! By Lokar! Ask him!		dialogue	'Sticky' Sanders	Player
Hey, whatever [love/pal]. Just make sure the captain doesn't catch you, pirates don't like stowaways much.		dialogue	'Sticky' Sanders	'Sticky' Sanders
Ah, good day to you [milady/sirrah]! Your face is unfamiliar, did you perhaps join us aboard the ship at Lunar Isle?		dialogue	'Sticky' Sanders	'Sticky' Sanders
No, Lokar offered me a lift in Rellekka actually.		dialogue	'Sticky' Sanders	Player
Oh, really? You don't look like a Fremennik to me!		dialogue	'Sticky' Sanders	'Sticky' Sanders
Well... I kind of am, and I kind of aren't. It's a long story.		dialogue	'Sticky' Sanders	Player
Sorry I don't have time to hear it then! See you around young fremennik-who-is-not-really-a-fremennik!		dialogue	'Sticky' Sanders	'Sticky' Sanders
'Bye.		dialogue	'Sticky' Sanders	Player
Brrrr! Its cold up here!		dialogue	'Sticky' Sanders	Player
You think this is cold? Up by Acheron it gets so cold that when you talk you see the words freeze in the air in front of you!		dialogue	'Sticky' Sanders	'Sticky' Sanders
REALLY?		dialogue	'Sticky' Sanders	Player
Nah, not really. I was exaggerating for humourous effect. It is very very cold though!		dialogue	'Sticky' Sanders	'Sticky' Sanders
Hello to you too.		dialogue	'Sticky' Sanders	'Sticky' Sanders
Yar! We be pirates, yar! Avast, ye scurvy land-lubbing lychee!		dialogue	'Sticky' Sanders	Player
Please don't talk like that, it is extremely irritating.		dialogue	'Sticky' Sanders	'Sticky' Sanders
Also, please don't call me a lychee, whatever that may be.		dialogue	'Sticky' Sanders	'Sticky' Sanders
Oh. Okay. Sorry.		dialogue	'Sticky' Sanders	Player
ARGH! SOUND THE ALARM! STOWAWAY ON BOARD! STOWAWAY ON BOARD!		dialogue	'Sticky' Sanders	'Sticky' Sanders
No! I'm not a stowaway! Honest! I was invited here!		dialogue	'Sticky' Sanders	Player
Oh, sorry, my mistake then.		dialogue	'Sticky' Sanders	'Sticky' Sanders
You must admit you do look a lot like a stowaway though.		dialogue	'Sticky' Sanders	'Sticky' Sanders
Why, what do they usually look like?		dialogue	'Sticky' Sanders	Player
Erm... I've never actually met one...		dialogue	'Sticky' Sanders	'Sticky' Sanders
Okay then...		dialogue	'Sticky' Sanders	Player
Hello.		dialogue	'Sticky' Sanders	'Sticky' Sanders
So... You're a pirate, huh?		dialogue	'Sticky' Sanders	Player
It's what it says on my pay-packet at the end of the month.		dialogue	'Sticky' Sanders	'Sticky' Sanders
How's that working out for you?		dialogue	'Sticky' Sanders	Player
Pretty good so far. All the grog and loot that we can plunder, plus full medical including dental.		dialogue	'Sticky' Sanders	'Sticky' Sanders
You mean you have insurance?		dialogue	'Sticky' Sanders	Player
Not as such. If any of us get sick we kidnap a doctor and don't let him go until we're better.		dialogue	'Sticky' Sanders	'Sticky' Sanders
You'd be surprised what an incentive for expert health care that is.		dialogue	'Sticky' Sanders	'Sticky' Sanders
I can imagine.		dialogue	'Sticky' Sanders	Player
Hello there. So what brings you aboard the Lady Zay?		dialogue	'Sticky' Sanders	'Sticky' Sanders
Well, I was planning on visiting the Moon Clan, but I have to say your ship is very impressive.		dialogue	'Sticky' Sanders	Player
Aye, she's a beauty alright! The Lady Zay has been my home for many hard months, through storm and sun, and she always gets us to here we were headed!		dialogue	'Sticky' Sanders	'Sticky' Sanders
Yes, she's certainly one of the finest boats I've seen on my travels!		dialogue	'Sticky' Sanders	Player
That she is [lad/lass], that she is.		dialogue	'Sticky' Sanders	'Sticky' Sanders
Sorry, can't stop, the Captain will have my guts for garters if he catches me slacking off talking to the stowaway.		dialogue	'Sticky' Sanders	'Sticky' Sanders
I'm not a stowaway! I was invited aboard!		dialogue	'Sticky' Sanders	Player
Yeah, whatever [guy/lady], it doesn't really matter who you are I'll get in trouble!		dialogue	'Sticky' Sanders	'Sticky' Sanders
Wow, that looks pretty heavy.		dialogue	'The Guns'	Player
Umpf! Yeah, mate...argghh...this is...umpf...hard work...		dialogue	'The Guns'	'The Guns'
What would happen if I were to say...		dialogue	'The Guns'	Player
135		dialogue	'The Guns'	Player
25		dialogue	'The Guns'	Player
234		dialogue	'The Guns'	Player
2351...		dialogue	'The Guns'	Player
Stop! Stop! Humpf...I'll beat you to...urghh...a pulp!		dialogue	'The Guns'	'The Guns'
Okay, okay! Don't cry!		dialogue	'The Guns'	Player
Why, I oughta...		dialogue	'The Guns'	'The Guns'
What do you do when you're not lifting logs above your head?		dialogue	'The Guns'	Player
In my free time?		dialogue	'The Guns'	'The Guns'
Yes.		dialogue	'The Guns'	Player
All sorts. I like...hummff...a good kebab and a cold beer down...urrghh...the pub. And for those quiet evenings...hurrr...		dialogue	'The Guns'	'The Guns'
A bit of needlepoint is always welcome.		dialogue	'The Guns'	'The Guns'
I can honestly say you're a very original guy.		dialogue	'The Guns'	Player
1		dialogue	'The Guns'	'The Guns'
2		dialogue	'The Guns'	'The Guns'
4999		dialogue	'The Guns'	'The Guns'
5000		dialogue	'The Guns'	'The Guns'
[xxxx]		dialogue	'The Guns'	'The Guns'
10012...15?		dialogue	'The Guns'	'The Guns'
Huh?		dialogue	'The Guns'	'The Guns'
Bah		dialogue	'The Guns'	'The Guns'
Start again!		dialogue	'The Guns'	'The Guns'
Hi there. What is this place?		dialogue	'Transmute' The Alchemist	Player
Ah, this be the Tower of Life! Beautiful, isn't it?		dialogue	'Transmute' The Alchemist	'Transmute' The Alchemist
I prefer ordinary houses.		dialogue	'Transmute' The Alchemist	Player
Pah, you have no taste.		dialogue	'Transmute' The Alchemist	'Transmute' The Alchemist
Hello?		dialogue	1337mage43	Player
Hello?		dialogue	1337mage43	1337mage43
Hey, I started the conversation!		dialogue	1337mage43	Player
No you didn't. Get out of my spell!		dialogue	1337mage43	1337mage43
No! Get out of my spell!		dialogue	1337mage43	Player
Cry-baby.		dialogue	1337mage43	Player
What! I'm no cry-baby, you cry-baby!		dialogue	1337mage43	1337mage43
I'm reporting you!		dialogue	1337mage43	1337mage43
Oh, how scary!		dialogue	1337mage43	Player
Idiot.		dialogue	1337mage43	Player
Welcome to the Emir's Arena! Are you interested in 1v1 Tournaments? We organise ranked Tournaments here, or alternatively you can organise your own unranked Tournaments.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
What's a 1v1 Tournament?		dialogue	1v1 Tournament Guide	Player
A group of fighters is divided into pairs of opponents, and they all fight their opponent. The winners of those fights proceed to the next round, where they're divided into pairs, and they each fight their new opponent.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
The number of surviving fighters is halved each time, until eventually only one person is left standing. They're the winner of the Tournament.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
Ranked or unranked? What does that mean?		dialogue	1v1 Tournament Guide	Player
Everyone has a rank. It's meant to indicate how good they are at fighting, compared to other people.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
In ranked fights, the winners gain rank and the losers lose rank. The Arena staff will decide who'll be fighting in each ranked Tournament, and send the invitations.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
But if you just want some casual fun, you can have an unranked Tournament, where no-one gains or loses rank. You can organise your own unranked Tournament, and decide for yourself who'll fight in it.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
Only the ranked fights offer access to the other rewards of the Arena.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
How do I get invited into a Tournament?		dialogue	1v1 Tournament Guide	Player
You'll need to sign up to a recruitment group...		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
You can carry on with your adventures while you're waiting for a Tournament to begin, since it may be a while before suitable fighters are available.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
I want to organise my own Tournament.		dialogue	1v1 Tournament Guide	Player
Just use my Recruitment Board here to form your own recruitment group. Once you've got one, wait for other fighters to join it.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
Okay, goodbye.		dialogue	1v1 Tournament Guide	Player
I'm okay, thanks.		dialogue	1v1 Tournament Guide	Player
What's a 1v1 Tournament?		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
Ranked or unranked? What does that mean?		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
How do I get invited into a Tournament?		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
I want to organise my own Tournament.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
Okay, goodbye.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
I'm okay, thanks.		dialogue	1v1 Tournament Guide	1v1 Tournament Guide
Are you all right?		dialogue	50% Luke	Player
Who goes there?		dialogue	50% Luke	50% Luke
Arr! A landlubber!		dialogue	50% Luke	50% Luke
Begone afore I take my cutlass to ye! I've been charged with guardin' this gate and no noodle-armed landlubbers will make it past me alive!		dialogue	50% Luke	50% Luke
That's not a cutlass.		dialogue	50% Luke	Player
I think it's a twig.		dialogue	50% Luke	Player
Ye cheeky begger! I was wavin' my finger at ye!		dialogue	50% Luke	50% Luke
All right...		dialogue	50% Luke	Player
Arrr... just 'cos me body happens to be 50% wood does not mean I'm heartless.		dialogue	50% Luke	50% Luke
I got a bag of 'em here. Wanna see?		dialogue	50% Luke	50% Luke
I think I'll pass.		dialogue	50% Luke	Player
What happened to you?		dialogue	50% Luke	Player
That be a tale so heart-wrenchin' that it has so far wrenched the hearts from over a dozen sturdier men than thee!		dialogue	50% Luke	50% Luke
A tale of such woe that none but the stoniest hearts can hear it without sheddin' a single, poignant tear...		dialogue	50% Luke	50% Luke
And I'll never tell ye, not even if ye wore an item, such as a ring, with powers of mind control!		dialogue	50% Luke	50% Luke
What if I said please?		dialogue	50% Luke	Player
Hmmmm...well alright...		dialogue	50% Luke	50% Luke
Wait, no!		dialogue	50% Luke	50% Luke
Get goin' landlubber before I take my splintery foot to yer behind!		dialogue	50% Luke	50% Luke
Well ye seem like a [lad/lass] that can handle such a tale...so I'll tell ye...		dialogue	50% Luke	50% Luke
Well, it all starts with this albatross...		dialogue	50% Luke	50% Luke
Wait, never mind, I'll skip forward a bit.		dialogue	50% Luke	50% Luke
Are you sure?		dialogue	50% Luke	Player
I have to [lad/lass], Cap'n Donnie will flay what little is left of me if I told ye.		dialogue	50% Luke	50% Luke
But anyway, I got recruited to the zombie pirates along with the rest of the crew in an unspecified incident involvin this albatross.		dialogue	50% Luke	50% Luke
We was sailin' along happily, and I was partakin' of a little 'rum' in the crows nest.		dialogue	50% Luke	50% Luke
Well, we hit either a really rough wave or some rocks.		dialogue	50% Luke	50% Luke
Twas kind of hard for me to tell which, as I was well out of it by then!		dialogue	50% Luke	50% Luke
Regardless I toppled from the crows nest into the water.		dialogue	50% Luke	50% Luke
Is that how you got so badly injured?		dialogue	50% Luke	Player
No [lad/lass]!		dialogue	50% Luke	50% Luke
What happened next was that I discovered a new, previously uncharted reef of hard, spiky coral.		dialogue	50% Luke	50% Luke
I made a mental note of its location, and to this day it is still marked on our fleet's charts as Lukes Reef.		dialogue	50% Luke	50% Luke
I managed to grab a hold of our ship, the Inebriated, as it passed overhead.		dialogue	50% Luke	50% Luke
And then I discovered another, taller, spikier reef of even sharper and more painful coral.		dialogue	50% Luke	50% Luke
To this day it is still marked on our fleet's charts as The Other 50% Reef.		dialogue	50% Luke	50% Luke
Owwwwwwwww...		dialogue	50% Luke	Player
